id,title,date,link,place,name__label,name__content,credit,medium,image
edanmdm-chndm_1952-161-238-a_b,Pleated fan and case,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105724,France,,,Gift of Anonymous Donor,"Linen lace leaf, pierced mother-of-pearl sticks with applied gold foil, pearl buttons at rivet",https://ids.si.edu/ids/deliveryService?id=CHSDM-105724_01-000001
edanmdm-chndm_1952-164-21,Mock embroidered picture,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105908,Italy,,,Gift of Anonymous Donor,"Medium: silk, metal threads, paper Technique: painted, metal threads laid on parchment or paper with wax",https://ids.si.edu/ids/deliveryService?id=CHSDM-776C135469DB2-000001
edanmdm-chndm_1967-45-23,Box,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139045,Spain,,,Gift of Anonymous Donor,"Iron, wood, red velvet lining",https://ids.si.edu/ids/deliveryService?id=CHSDM-89D00210A04F2-000001
edanmdm-chndm_1967-46-23,Border,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139146,Italy,,,Gift of Anonymous Donor,"Medium: linen Technique: bobbin lace, discontinuous tape",https://ids.si.edu/ids/deliveryService?id=CHSDM-1967-46-23MattFlynn
edanmdm-chndm_1967-48-108,Figure of a dog,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139233,Nancy,Artist,"Emile Gallé, French, 1846 - 1904",Gift of Anonymous Donor,Glazed earthenware,https://ids.si.edu/ids/deliveryService?id=CHSDM-F589DADD73282-000001
edanmdm-chndm_1967-48-28-a_b,Watch and chatelaine,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139271,France,,,Gift of Anonymous Donor,"Gold, enamel, glass, steel",https://ids.si.edu/ids/deliveryService?id=CHSDM-1967-48-28a_bfrontMattFlynn_
edanmdm-chndm_1967-48-8-a_b,Circular snuff box,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139337,France,Maker,"Claude-Pierre Pottier, French, active 1778 - 1806",Gift of Anonymous Donor,"Stamped and rolled gold, cut opalescent glass, metallic foil",https://ids.si.edu/ids/deliveryService?id=CHSDM-9F61E760BC302-000001
edanmdm-chndm_a-t-775,Napoleon III,1998,https://collection.cooperhewitt.org/view/objects/asitem/id/204176,France,,,Gift of Anonymous Donor,"Medium: silk Technique: predominantly warp-faced plain weave (white) with a continuous supplementary weft (black), variously bound on the front, which on the back outside the picture is bound as plain weave",https://ids.si.edu/ids/deliveryService?id=CHSDM-9B36820D274C2-000001
edanmdm-chndm_a-t-688-a_b,Fragment,1998,https://collection.cooperhewitt.org/view/objects/asitem/id/204166,Italy,,,Gift of Anonymous Donor,Medium: silk Technique: 5-harness satin damask,https://ids.si.edu/ids/deliveryService?id=CHSDM-50E6AE208ACA2-000001
edanmdm-chndm_a-t-773,Portrait,1998,https://collection.cooperhewitt.org/view/objects/asitem/id/204174,France,,,Gift of Anonymous Donor,Medium: silk Technique: brocaded jacquard woven,https://ids.si.edu/ids/deliveryService?id=CHSDM-a-t-773MattFlynn
edanmdm-chndm_a-t-774,Empress Eugénie,1998,https://collection.cooperhewitt.org/view/objects/asitem/id/204175,France,,,Gift of Anonymous Donor,"Medium: silk Technique: predominantly warp-faced plain weave (white) with a continuous supplementary weft (black), variously bound on the front, which on the back outside the picture is bound as plain weave",https://ids.si.edu/ids/deliveryService?id=CHSDM-E9331C52703B2-000001
edanmdm-chndm_a-w-255-a_b,Sidewall,1998,https://collection.cooperhewitt.org/view/objects/asitem/id/204253,USA,,,Gift of Anonymous Donor,Machine-printed,https://ids.si.edu/ids/deliveryService?id=CHSDM-a-w-255-aMattFlynn
,,,,,Manufacturer,"J. & L. Lobmeyr GmbH, Vienna, Austria, founded ca. 1935",,,
edanmdm-chndm_1952-161-216,Pleated fan,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105699,Netherlands,After,"Jean Baptiste Joseph Pater, (French, 1695 - 1736)",Gift of Anonymous Donor,"Painted parchment leaf backed with painted paper, incised and pierced mother-of-pearl sticks with applied metallic foil, glass stone at the rivet",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-216MattFlynn
edanmdm-chndm_1952-161-233-a_b,Pleated fan and case,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105719,France,Distributor,"Tiffany & Company, American, established 1853",Gift of Anonymous Donor,"Silk bobbin lace leaf backed with silk, mother-of-pearl sticks, paste jewel at rivet",https://ids.si.edu/ids/deliveryService?id=CHSDM-105719_01-000001
edanmdm-chndm_1952-164-11-a_d,Box and cover,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105897,Japan,,,Gift of Anonymous Donor,"Carved ivory inlaid with carved mother-of-pearl and carved and stained ivory, gilded overlay",https://ids.si.edu/ids/deliveryService?id=CHSDM-105897_01-000001
edanmdm-chndm_1952-166-42-a_c,Textile,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105981,Florence,,,Gift of Anonymous Donor,Medium: silk Technique: plain compound cloth,https://ids.si.edu/ids/deliveryService?id=CHSDM-596DF9A8F3952-000001
edanmdm-chndm_1952-166-46-a,Bed hanging,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105985,France,,,Gift of Anonymous Donor,"Medium: silk, metal-wrapped silk-core yarns Technique: embroidery in satin and couching stitches on plain weave foundation Label: silk embroidered with silk in satin stitch and couched metallic yarns",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-166-46aMattFlynn
edanmdm-chndm_1952-166-97,Beaker,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105996,Sweden,Maker,"Isak Sauer, Swedish, 1718 - 1786",Gift of Anonymous Donor,"silver, gold",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-166-97EllenMcDermott
edanmdm-chndm_1957-61-5,Zeus and Ganymede,1957,https://collection.cooperhewitt.org/view/objects/asitem/id/120236,Rome,Artist,"Michelangelo Maestri, Italian, d. 1812",Gift of Anonymous Donor,Brush and tempera on heavy paper,https://ids.si.edu/ids/deliveryService?id=CHSDM-51801A2037582-000001
,,,,,After,"Raphael, (Italian, 1483–1520)",,,
edanmdm-chndm_1967-45-28,Metamorphic library table-steps,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139050,England,Designer,"Thomas Sheraton, English, 1751 - 1806",Gift of Anonymous Donor,"Mahogany, brass, felt",https://ids.si.edu/ids/deliveryService?id=CHSDM-139050_02
edanmdm-chndm_1967-48-104-d,Tea screen,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139228,New York,Designer,"Louis Comfort Tiffany, (American, 1848–1933)",Gift of Anonymous Donor,"Favrile glass, oxidized bronze",https://ids.si.edu/ids/deliveryService?id=CHSDM-1967-48-104-dEllenMcDermott
,,,,,Maker,"Tiffany & Company, American, established 1853",,,
edanmdm-chndm_1967-48-21-a_c,Casket,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139265,New York,,,Gift of Anonymous Donor,"Enamel, metal, gold",https://ids.si.edu/ids/deliveryService?id=CHSDM-BB05A4CD7DE02-000001
edanmdm-chndm_1947-69-9-a_b,Jug and lid,1947,https://collection.cooperhewitt.org/view/objects/asitem/id/96922,St Petersburg,Manufacturer,"Imperial Porcelain Manufactory, St. Petersburg, Russia",Gift of Anonymous Donor,Glazed porcelain,https://ids.si.edu/ids/deliveryService?id=CHSDM-1947-69-9abEllenMcDermott
edanmdm-chndm_1948-14-9-a_l,Sidewall,1948,https://collection.cooperhewitt.org/view/objects/asitem/id/98064,France,,,Anonymous gift,Block-printed and embossed paper,https://ids.si.edu/ids/deliveryService?id=CHSDM-1948-14-9-eMattFlynn
edanmdm-chndm_1952-161-136-a_c,"Lock, hasp, key",1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105606,Spain,,,Gift of Anonymous Donor,Iron,https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-136acEllenMcDermott
edanmdm-chndm_1952-161-223,Pleated fan,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105707,Netherlands,After,"Antoine Watteau, (French, 1684–1721)",Gift of Anonymous Donor,"Parchment leaf painted in watercolor, carved and pierced mother-of-pearl sticks with gold foil and applied straw decoration",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-223obvMattFlynn
edanmdm-chndm_1952-161-235-a_b,Pleated fan and case,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105721,France,,,Gift of Anonymous Donor,"Silk leaf gilded and painted with gouache, embroidered with sequins, carved, pierced and painted mother-of-pearl sticks",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-235-aMattFlynn
edanmdm-chndm_1967-47-19-a_h,Bed finial,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139194,France,,,Gift of Anonymous Donor,walnut,https://ids.si.edu/ids/deliveryService?id=CHSDM-63CBF16B4EF42-000001
edanmdm-chndm_1952-161-135-a_c,Lock and key,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105605,Spain,,,Gift of Anonymous Donor,"Cast and engraved steel, iron",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-135aEllen
edanmdm-chndm_1952-166-34,Vase,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105973,USA,Maker,"Louis Comfort Tiffany, (American, 1848–1933)",Gift of Anonymous Donor,Favrile glass,https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-166-34EllenMcDermott
edanmdm-chndm_1967-48-98,Vase,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139358,USA,Manufacturer,"Doulton Pottery and Porcelain Company, founded 1815",Gift of Anonymous Donor,earthenware,https://ids.si.edu/ids/deliveryService?id=CHSDM-5D0EA2D2589D2-000001
edanmdm-chndm_1952-161-196-a_b,Pleated fan and case,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105676,Italy,,,Gift of Anonymous Donor,"Gilded and gouache-painted skin leaf; mother-of-pearl sticks with metal foil, wood box lined with silk",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-196MattFlynn
edanmdm-chndm_1952-161-225-a,Brisé fan,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105709,China,,,Gift of Anonymous Donor,"Carved ivory sticks, silk ribbon, glass stone",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-225-aMattFlynn
edanmdm-chndm_1967-45-9-a_b,Stag,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139119,France,Artist,"Antoine Louis Barye, 1796 – 1875",Gift of Anonymous Donor,bronze,https://ids.si.edu/ids/deliveryService?id=CHSDM-32B21B16E6F92_01
edanmdm-chndm_1926-1-4,Purse,1926,https://collection.cooperhewitt.org/view/objects/asitem/id/41836,Netherlands,,,Gift of Anonymous Donor,Medium: silk embroidery on linen foundation Technique: embroidered in rococo stitch on plain weave,https://ids.si.edu/ids/deliveryService?id=CHSDM-1926-1-4MattFlynn
edanmdm-chndm_1947-69-4,Flask,1947,https://collection.cooperhewitt.org/view/objects/asitem/id/96917,Netherlands,,,Gift of Anonymous Donor,Blown glass,https://ids.si.edu/ids/deliveryService?id=CHSDM-1947-69-4EllenMcDermott
edanmdm-chndm_1952-166-43-a_b,Textile,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105982,Italy,,,Gift of Anonymous Donor,Medium: silk Technique: 4&1 satin damask; background is the warp float face of the satin,https://ids.si.edu/ids/deliveryService?id=CHSDM-D656BBDC34AA2-000001
edanmdm-chndm_1957-100-18-a_b,Cassolette (perfume burner or essence vessel),1957,https://collection.cooperhewitt.org/view/objects/asitem/id/115879,France,,,Gift of Anonymous Donor,"Marble, gilt bronze",https://ids.si.edu/ids/deliveryService?id=CHSDM-69842B7EB5102-000001
edanmdm-chndm_1952-161-207,Pleated fan,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105689,France,,,Gift of Anonymous Donor,"Paper leaf with hand-colored lithograph, pierced mother-of-pearl sticks with applied gold foil",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-207obverseMattFlynn
edanmdm-chndm_1952-161-220-a_b,Brisé fan and case,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105704,France,,,Gift of Anonymous Donor,"Ivory sticks painted in oil and finished with Vernis Martin, tortoise shell guards, silk ribbon, faceted stone at rivet",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-220obverseMattFlynn
edanmdm-chndm_1952-161-256-a_b,Pleated fan and case,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105744,USA,Distributor,"Tiffany & Company, American, established 1853",Gift of Anonymous Donor,"Linen lace leaf backed with silk, mother-of-pearl sticks, paste jewel at rivet, brass bail",https://ids.si.edu/ids/deliveryService?id=CHSDM-105744_01-000001
edanmdm-chndm_1957-100-17-a_b,Pair of candlesticks,1957,https://collection.cooperhewitt.org/view/objects/asitem/id/115878,France,,,Gift of Anonymous Donor,"Gilt bronze, marble",https://ids.si.edu/ids/deliveryService?id=CHSDM-176F6465F4842-000001
edanmdm-chndm_1957-61-1,Rendering for Bliss Family Mausoleum,1957,https://collection.cooperhewitt.org/view/objects/asitem/id/120191,USA,Artist,"Hughson Hawley, American, 1850–1936",Gift of Anonymous Donor,"Brush and watercolor, graphite on heavy drawing board",https://ids.si.edu/ids/deliveryService?id=CHSDM-1957-61-1MattFlynn
edanmdm-chndm_1952-161-202,Pleated fan,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105684,France,,,Gift of Anonymous Donor,"Painted silk leaf, carved and pierced mother-of-pearl sticks with applied gold foil, chenille tassel, pin set with a faceted stone",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-202MattFlynn
edanmdm-chndm_1952-161-226,Pleated mourning fan,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105711,France,Manufacturer,"Duvelleroy, (Paris, France, founded 1827)",Gift of Anonymous Donor,"Silk crepe leaf, painted wood guards and sticks inlaid with black spangles, guards cut à jour, horn washer and metal loop at the rivet, silk ribbon",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-226MattFlynn
edanmdm-chndm_1952-161-236-a_b,Pleated fan and case,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105722,USA,,,Gift of Anonymous Donor,"Painted silk leaf; carved, pierced, and painted sandalwood sticks",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-236aMattFlynn
edanmdm-chndm_1952-166-33,Vase,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105972,New York,Design Director,"Louis Comfort Tiffany, (American, 1848–1933)",Gift of Anonymous Donor,Free-blown favrile glass,https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-166-33EllenMcDermott
,,,,,Producer,"Tiffany Glass and Decorating Company, American, 1892 - 1900",,,
edanmdm-chndm_1967-48-124-a_b,Pair of Two-Light Candelabra,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139254,France,Manufacturer,"Mennecy Porcelain Manufactory, French, active 1735 – 1773",Gift of Anonymous Donor,"soft paste porcelain; bronze, gold",https://ids.si.edu/ids/deliveryService?id=CHSDM-6A4B1DA82C1F2-000001
edanmdm-chndm_1952-161-234-a_b,Pleated fan and case,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105720,USA,,,Gift of Anonymous Donor,"Silk leaf, tortoise shell sticks",https://ids.si.edu/ids/deliveryService?id=CHSDM-105720_01-000001
edanmdm-chndm_1952-161-267-a_b,Pleated fan and box,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105757,USA,,,Gift of Anonymous Donor,"Linen bobbin lace leaf, incised and pierced mother-of-pearl sticks with silver and gold foil, gilt metal bail",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-267MattFlynn
edanmdm-chndm_1953-24-1-a_b,Jardiniere,1953,https://collection.cooperhewitt.org/view/objects/asitem/id/109027,France,,,Gift of Anonymous Donor,"Painted tôle, brass",https://ids.si.edu/ids/deliveryService?id=CHSDM-63357DBAFBD32-000001
edanmdm-chndm_1957-61-2,Rendering of a Mausoleum,1957,https://collection.cooperhewitt.org/view/objects/asitem/id/120202,USA,Artist,R. E.,Gift of Anonymous Donor,Graphite and white chalk on tracing paper mounted on board,https://ids.si.edu/ids/deliveryService?id=CHSDM-1957-61-2MattFlynn
,,,,,After,"Hughson Hawley, American, 1850–1936",,,
edanmdm-chndm_1967-48-33,Box in the shape of an egg,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139277,France,,,Gift of Anonymous Donor,Worked tortoiseshell inlaid with gold,https://ids.si.edu/ids/deliveryService?id=CHSDM-139277_02
edanmdm-chndm_1949-49-35,Cat and kitten,1949,https://collection.cooperhewitt.org/view/objects/asitem/id/101319,Austria,,,Gift of Anonymous Donor,Cast and painted brass,https://ids.si.edu/ids/deliveryService?id=CHSDM-71DDB35048D22-000001
edanmdm-chndm_1952-161-212-a_b,Pleated fan and case,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105696,France,,,Gift of Anonymous Donor,"Silk leaf, carved wood sticks",https://ids.si.edu/ids/deliveryService?id=CHSDM-105696_01-000001
edanmdm-chndm_1952-161-217,Pleated fan,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105700,Italy,After,"Guido Reni, (Italian, 1575–1642)",Gift of Anonymous Donor,"Painted and gilded parchment leaf, carved and pierced mother-of-pearl sticks overlaid with gold and silver leaf, spangles and painted details",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-217obvMattFlynn
edanmdm-chndm_1952-161-232-a_b,Pleated fan and case,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105718,France,Distributor,"Tiffany & Company, American, established 1853",Gift of Anonymous Donor,"Silk bobbin lace leaf, tortoise shell sticks",https://ids.si.edu/ids/deliveryService?id=CHSDM-105718_01-000001
edanmdm-chndm_1952-164-22-a,Vase,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105909,Japan,,,Gift of Anonymous Donor,cloisonné enamel,https://ids.si.edu/ids/deliveryService?id=CHSDM-3B283881BBFF2-000001
edanmdm-chndm_1952-166-41-a_c,Fragment,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105980,Spain,,,Gift of Anonymous Donor,Medium: silk Technique: 5-harness satin damask,https://ids.si.edu/ids/deliveryService?id=CHSDM-4190B354079F2-000001
edanmdm-chndm_1967-45-22,Box,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139044,Spain,,,Gift of Anonymous Donor,"Iron, wood, leather",https://ids.si.edu/ids/deliveryService?id=CHSDM-32D39F088AE72-000001
edanmdm-chndm_1967-48-19,Snuff Box in Shape of a Moor's Head,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139261,France,,,Gift of Anonymous Donor,"amethyst, gold, silver, diamonds, rubies, emeralds, turquoise, moonstone, platinum",https://ids.si.edu/ids/deliveryService?id=CHSDM-049B84A4B8C62-000001
edanmdm-chndm_1967-48-3,Snuff Box,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139273,France,,,Gift of Anonymous Donor,"Tortoiseshell, gold",https://ids.si.edu/ids/deliveryService?id=CHSDM-1967-48-3EllenMcDermott
edanmdm-chndm_1967-48-72,Pomander,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139329,Germany,,,Gift of Anonymous Donor,"silver, gold",https://ids.si.edu/ids/deliveryService?id=CHSDM-718B6D8B46B52-000001
edanmdm-chndm_1931-22-1,Square,1931,https://collection.cooperhewitt.org/view/objects/asitem/id/44265,Asia,,,Gift of Anonymous Donor,Medium: silk embroidery on linen foundation Technique: embroidered,https://ids.si.edu/ids/deliveryService?id=CHSDM-1931-22-1MattFlynn
edanmdm-chndm_1926-1-33-a_h,Writing kit,1926,https://collection.cooperhewitt.org/view/objects/asitem/id/41831,Europe,,,Gift of Anonymous Donor,"Cut and shaped tortoiseshell on wood core, silver, glass (bottles), textile (interior)",https://ids.si.edu/ids/deliveryService?id=CHSDM-41831_02-000001
edanmdm-chndm_1949-19-6,birdcage,1949,https://collection.cooperhewitt.org/view/objects/asitem/id/101036,Netherlands,,,Gift of Anonymous Donor,Silver,https://ids.si.edu/ids/deliveryService?id=CHSDM-1949-19-6MattFlynn
edanmdm-chndm_1952-161-222-a_b,Pleated fan and case,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105706,USA,Distributor,"Tiffany & Company, American, established 1853",Gift of Anonymous Donor,"Silk leaf embroidered with steel sequins, mother-of-pearl sticks with steel piqués, mother-of-pearl washer",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-222-aMattFlynn
edanmdm-chndm_1952-161-37,Key,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105769,Italy,,,Gift of Anonymous Donor,"wrought, cast, and cut-out steel",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-37MattFlynn
edanmdm-chndm_1952-164-9-a_b,Box and cover,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105947,Japan,Maker,Yeki-ko,Gift of Anonymous Donor,"Shibayama technique carved mother-of-pearl and tinted ivory, silver, lacquered wood",https://ids.si.edu/ids/deliveryService?id=CHSDM-FF7537457E652-000001
edanmdm-chndm_1952-166-109,Bell pull,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105958,England,Maker,"Thomas Bentley, English, 1730 – 1780",Gift of Anonymous Donor,Tinted and molded stoneware (Jasperware),https://ids.si.edu/ids/deliveryService?id=CHSDM-105958_02-000001
,,,,,Maker,"Josiah Wedgwood, English, 1730 – 1795",,,
edanmdm-chndm_1957-100-13,Persian,1957,https://collection.cooperhewitt.org/view/objects/asitem/id/115874,New York,Patentee,Edward C. Moore (1827-1891),Gift of Anonymous Donor,"Silver, parcel gilding",https://ids.si.edu/ids/deliveryService?id=CHSDM-851FEDF726EE2-000001
,,,,,Manufacturer,"Tiffany & Company, American, established 1853",,,
edanmdm-chndm_1967-48-13-a_b,Snuffbox mounted with two miniatures,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/139255,France,,,Gift of Anonymous Donor,"Mother-of-pearl, chased gold, inlaid lacquered tortoiseshell, hand-painted watercolor on ivory, glass",https://ids.si.edu/ids/deliveryService?id=CHSDM-CFD7C11D55172-000001
edanmdm-chndm_a-t-820-a_b,Fragment,1998,https://collection.cooperhewitt.org/view/objects/asitem/id/204191,Italy,,,Gift of Anonymous Donor,Medium: silk Technique: 5-harness satin damask,https://ids.si.edu/ids/deliveryService?id=CHSDM-5AB38734B58E2-000001
edanmdm-chndm_a-w-241,Ornament,1998,https://collection.cooperhewitt.org/view/objects/asitem/id/204245,France,,,Gift of Anonymous Donor,Block-printed,https://ids.si.edu/ids/deliveryService?id=CHSDM-a-w-241MattFlynn
edanmdm-chndm_a-w-832-a_b,Sidewall and border,1998,https://collection.cooperhewitt.org/view/objects/asitem/id/204265,USA,,,Gift of Anonymous Donor,Block-printed on handmade paper,https://ids.si.edu/ids/deliveryService?id=CHSDM-D904FF7C6E5F2-000001
edanmdm-chndm_1992-60-1,Hand Mirror,1992,https://collection.cooperhewitt.org/view/objects/asitem/id/195252,England,,,Gift of Anonymous Donor,"Molded vulcanized rubber, mirrored glass, gilt metal",https://ids.si.edu/ids/deliveryService?id=CHSDM-195252_01-000001
edanmdm-chndm_a-w-91-a,Sidewall,1998,https://collection.cooperhewitt.org/view/objects/asitem/id/204271,Japan,,,Gift of Anonymous Donor,"Gilded paper, embossed",https://ids.si.edu/ids/deliveryService?id=CHSDM-a-w-91-aMattFlynn
edanmdm-chndm_1967-48-104-c,Screens,1967,https://collection.cooperhewitt.org/view/objects/asitem/id/276138,New York,Maker,"Tiffany & Company, American, established 1853",Gift of Anonymous Donor,"Favrile glass, patinated bronze",https://ids.si.edu/ids/deliveryService?id=CHSDM-1967-48-104-cEllenMcDermott
,,,,,Designer,"Louis Comfort Tiffany, (American, 1848–1933)",,,
edanmdm-chndm_a-t-20,Woven portrait of Napoleon III,1998,https://collection.cooperhewitt.org/view/objects/asitem/id/204143,France,Designer,"Auguste Malpertuy, (French, 1823–1897)",Gift of Anonymous Donor,Medium: silk Technique: cut and uncut supplementary warp pile (velvet) in a satin foundation,https://ids.si.edu/ids/deliveryService?id=CHSDM-204143_01-000001
,,,,,Manufacturer,"Furnion Père & Fils Ainé, (Lyon, France)",,,
edanmdm-chndm_a-a-833-a_l,Dressing stand with mirror,1998,https://collection.cooperhewitt.org/view/objects/asitem/id/203881,England,,,Gift of Anonymous Donor,"Lacquered wood, glass",https://ids.si.edu/ids/deliveryService?id=CHSDM-A-A-833-a_lMattFlynn
edanmdm-chndm_a-w-90,Sidewall,1998,https://collection.cooperhewitt.org/view/objects/asitem/id/204270,New Brunswick,Manufacturer,"Janeway & Carpender, New Brunswick, New Jersey, est. ca. 1872",Gift of Anonymous Donor,Machine-printed paper,https://ids.si.edu/ids/deliveryService?id=CHSDM-a-w-90MattFlynn
edanmdm-chndm_1942-69-5-a_d,Buckles (2),1942,https://collection.cooperhewitt.org/view/objects/asitem/id/77308,India,,,Gift of Anonymous Donor,"Silver gilt, turquoise, coral, glass",https://ids.si.edu/ids/deliveryService?id=CHSDM-AEA3933350F12-000001
edanmdm-chndm_1952-161-198,Brisé fan,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105678,Netherlands,,,Gift of Anonymous Donor,"Painted and gilded ivory sticks, tortoiseshell thumb guard, silk connecting ribbon, mother-of-pearl washer",https://ids.si.edu/ids/deliveryService?id=CHSDM-105678_01-000001
edanmdm-chndm_1952-161-205,Pleated fan,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105687,Italy,,,Gift of Anonymous Donor,"Gilded parchment leaf painted in watercolors, carved and gilded mother-of-pearl sticks with gold and silver foil",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-205obvMattFlynn
edanmdm-chndm_1952-164-18,Figure,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105904,Austria,,,Gift of Anonymous Donor,"Metal, enamel, gilt, gold",https://ids.si.edu/ids/deliveryService?id=CHSDM-1CABF38474472-000001
edanmdm-chndm_1952-166-46-b,Bed hanging,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105986,France,,,Gift of Anonymous Donor,"Medium: silk, metal-wrapped silk-core threads Technique: embroidery in satin and couching stitches on plain weave foundation",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-166-46bMattFlynn
edanmdm-chndm_1952-23-2-a_c,Fragments of chasuble,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/106042,Spain,,,Gift of Anonymous Donor,Medium: silk Technique: damask,https://ids.si.edu/ids/deliveryService?id=CHSDM-8649347897072-000001
edanmdm-chndm_1948-14-8-a_e,Sidewall,1948,https://collection.cooperhewitt.org/view/objects/asitem/id/98063,Alsace,Manufacturer,"Zuber & Cie, Rixheim, Alsace, France, founded 1797",Anonymous Gift,embossed,https://ids.si.edu/ids/deliveryService?id=CHSDM-1948-14-8-bMattFlynn
edanmdm-chndm_1952-161-200,Pleated fan,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105682,France,,,Gift of Anonymous Donor,"Gilded paper leaf with hand-colored lithograph, engraved horn sticks with applied gold foil",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-200obverseMattFlynn
edanmdm-chndm_1952-161-203,Pleated fan,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105685,England,,,Gift of Anonymous Donor,"Gilded parchment leaf painted with gouache and embroidered with sequins, carved and pierced ivory sticks overlaid with gold foil, pin set with a faceted stone",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-203MattFlynn
edanmdm-chndm_1952-161-227-a_b,Pleated fan and case,1952,https://collection.cooperhewitt.org/view/objects/asitem/id/105712,USA,,,Gift of Anonymous Donor,"Painted and gilded paper leaf, gilt bronze guards and sticks with enamel plaques and cut steel, paste gem at rivet head",https://ids.si.edu/ids/deliveryService?id=CHSDM-1952-161-227-aoMattFlynn
